"Sec Short Name","Board","Session Name","Last","Last Time","Bid Depth","Bid Price","Total Value","Offer Price","Total Volume","Offer Depth","Issued Qty","Security","Ref Price","Change Price","High Limit","Low Limit","Daily Value","Daily Volume","Number of Trades","MM Rule Tag","Contract Size","High","Low","Unadj Prev Price","Previous Date","Inherited State","Open","Open Qty","Close","Change Percent","Avg Price","52 Week High Price","52 Week Low Price","TOP","Orders","Last Auction Price","Has News","Change LTP","Sec Name","ISIN","Quote Basis","Security Board State","Previous Close","Market Cap","CB Ref Price","Change Ref Price","Change CB Ref Price","Change Percent Ref Price","Close Bid Price","Close Bid Depth","Close Offer Price","NMS","Close Offer Depth","CB High Limit","CB Low Limit","Ref Price Div Adj","52 Week High Date","52 Week Low Date","Accrued Interest","Adjustment Factor","Avg Yield","Bid Yield","Board Name","CB Ref Yield","Change CB Ref Yield","Change Ref Yield","Change Yield","Close Bid Yield","Close Offer Yield","Closing Yield","Coupon Rate","Currency Id","Expiry Price","High Yield","Instrument","Is Tradeable","Issue Date","Issuer Id","Last Qty","Last Yield","Low Yield","Market Maker Quotation Status","Maturity Date","Max Qty","Min Qty","Next Coupon Date","Number of Bids","Number of Offers","Off Mkt Last","Off Mkt Last Qty","Off Mkt Value Today","Off Mkt Volume Today","Offer Yield","Open Yield","Option Strike","Option Verb","Previous Yield","Qty Multiplier","Ref Price Date Time","Ref Yield","Sector","Security Remarks","Settlement Date","Settlement Price","Settlement Price Type","TOV","Underlying Security"
"ATC","BUY-IN","Enquiry","","","","","","","","","150000000","652","1320","","1584.0","1320.0","","","","0","1","","","1100","","A","","","","","","","","","","","","","ADVANCED TECHNOLOGY COMPANY","KW0EQ0602387","","A","1100","165000000.000","1100","","","","","","","","","","","1100","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS652T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","4000","","1/27/2019","","","",""
"YIACO","BUY-IN","Enquiry","","","","","","","","","181912336","653","156","","187.0","156.0","","","","0","1","","","142","","A","","","","","","","","","","","","","YIACO MEDICAL CO.","KW0EQ0602411","","A","142","25831551.712","142","","","","","","","","","","","142","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS653T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","4000","","1/27/2019","","","",""
"JAZEERA","BUY-IN","Enquiry","","","","","","","","","199995825","654","784","","940.0","784.0","","","","0","1","","","635","","A","","","","","","","","","","","","","JAZEERA AIRWAYS CO.","KW0EQ0602452","","A","635","126997348.875","635","","","","","","","","","","","635","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS654T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","5000","","1/27/2019","","","",""
"SOOR","BUY-IN","Enquiry","","","","","","","","","400938220","655","127","","152.0","127.0","","","","0","1","","","113","","A","","","","","","","","","","","","","SOOR FUEL MARKETING COMPANY","KW0EQ0602569","","A","113","45306018.860","113","","","","","","","","","","","113","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS655T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","5000","","1/27/2019","","","",""
"FUTUREKID","BUY-IN","Enquiry","","","","","","","","","114625235","657","123","","147.0","123.0","","","","0","1","","","110","","A","","","","","","","","","","","","","FUTURE KID ENTERTAINMENT & REAL ESTATE","KW0EQ0602668","","A","110","12608775.850","110","","","","","","","","","","","110","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS657T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","5000","","1/27/2019","","","",""
"LOGISTICS","BUY-IN","Enquiry","","","","","","","","","690984641","658","48.4","","58.0","48.4","","","","0","1","","","47.0","","A","","","","","","","","","","","","","KGL LOGISTICS COMPANY","KW0EQ0602726","","A","47.0","32476278.127","47.0","","","","","","","","","","","47.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS658T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","2000","","1/27/2019","","","",""
"ALRAI","BUY-IN","Enquiry","","","","","","","","","233038601","660","151","","181.0","151.0","","","","0","1","","","131","","A","","","","","","","","","","","","","ALRAI MEDIA GROUP COMPANY","KW0EQ0602783","","A","131","30528056.731","131","","","","","","","","","","","131","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS660T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","5000","","1/27/2019","","","",""
"JIYAD","BUY-IN","Enquiry","","","","","","","","","350000000","661","110","","132.0","110.0","","","","0","1","","","100.0","","A","","","","","","","","","","","","","JIYAD HOLDING COMPANY","KW0EQ0602825","","A","100.0","35000000.000","100.0","","","","","","","","","","","100.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS661T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","5000","","1/27/2019","","","",""
"CATTL","BUY-IN","Enquiry","","","","","","","","","209213192","701","245","","294.0","245.0","","","","0","1","","","223","","A","","","","","","","","","","","","","LIVESTOCK TRANSPORT & TRADING COM.","KW0EQ0701213","","A","223","46654541.816","223","","","","","","","","","","","223","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS701T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","3000","","1/27/2019","","","",""
"DANAH","BUY-IN","Enquiry","","","","","","","","","148750000","702","153","","183.0","153.0","","","","0","1","","","71.5","","A","","","","","","","","","","","","","DANAH ALSAFAT FOODSTUFF COM.","KW0EQ0701221","","S","139","20676250.000","139","","","","","","","","","","","139","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS702T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","3000","","1/27/2019","","","",""
"FOOD","BUY-IN","Enquiry","","","","","","","","","391154049","704","1194","","1432.0","1194.0","","","","0","1","","","1372","","A","","","","","","","","","","","","","KUWAIT FOOD COMPANY (AMERICANA)","KW0EQ0701247","","A","1372","536663355.228","1372","","","","","","","","","","","1372","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS704T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","3000","","1/27/2019","","","",""
"SCEM","BUY-IN","Enquiry","","","","","","","","","608253747","804","94.3","","113.0","94.3","","","","3","1","","","89.5","","A","","","","","","","","","","","","","SHARJAH CEMENT & INDUSTRIAL DEVELOPMENT CO.","AES000401019","XD","A","89.5","54438710.357","89.5","","","","","","","","","","","89.5","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS804T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","2000","","1/27/2019","","","",""
"GCEM","BUY-IN","Enquiry","","","","","","","","","821096820","805","100.1","","120.0","100.1","","","","0","1","","","80.5","","A","","","","","","","","","","","","","GULF CEMENT COMPANY","AEG000101010","","A","80.5","66098294.010","80.5","","","","","","","","","","","80.5","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS805T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","2000","","1/27/2019","","","",""
"QIC","BUY-IN","Enquiry","","","","","","","","","363000000","806","81.2","","97.4","81.2","","","","0","1","","","82.0","","A","","","","","","","","","","","","","UMM AL QAIWAIN GENERAL INVESTMENTS COMPANY P.S.C","AEU000701018","","A","82.0","29766000.000","82.0","","","","","","","","","","","82.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS806T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"FCEM","BUY-IN","Enquiry","","","","","","","","","355865320","807","92.2","","110.0","92.2","","","","0","1","","","77.0","","A","","","","","","","","","","","","","FUJAIRAH CEMENT INDUSTRIES","AEF000301018","","A","77.0","27401629.640","77.0","","","","","","","","","","","77.0","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS807T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","2000","","1/27/2019","","","",""
"RKWC","BUY-IN","Enquiry","","","","","","","","","500156089","808","75.0","","90.0","75.0","","","","0","1","","","81.2","","A","","","","","","","","","","","","","RAS AL KHAIMAH CO. FOR WHITE CEMENT  CONSTRUCTION MATERIALS","AER000101017","","A","81.2","40612674.427","81.2","","","","","","","","","","","81.2","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS808T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","2000","","1/27/2019","","","",""
"EKHOLDING","BUY-IN","Enquiry","","","","","","","","","1024441170","811","326","","391.0","326.0","","","","0","1","","","294","","A","","","","","","","","","","","","","EGYPT KUWAIT HOLDING  (S.A.E)","EGS69082C013","","A","294","301185703.980","294","","","","","","","","","","","294","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS811T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"BKIKWT","BUY-IN","Enquiry","","","","","","","","","142999997","812","660","","792.0","660.0","","","","0","1","","","355","","A","","","","","","","","","","","","","BAHRAIN KUWAIT INSURANCE CO. (B.S.C)","BH0004654263","","A","","","100.0","","","","","","","","","","","","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","AUCTION_MKT","True","","IS812T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8500","","1/27/2019","","","",""
"GFH","BUY-IN","Enquiry","","","","","","","","","3681650441","813","246","","295.0","246.0","","","","0","1","","","111","","A","","","","","","","","","","","","","GFH FINANCIAL GROUP (B.S.C)","BH000A0CAQK6","","A","111","408663198.951","111","","","","","","","","","","","111","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","PREMIER_MKT","True","","IS813T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"INOVEST","BUY-IN","Enquiry","","","","","","","","","286511225","817","94.4","","113.0","94.4","","","","0","1","","","65.5","","A","","","","","","","","","","","","","INOVEST (B.S.C)","BH000A0F5KT6","","A","65.5","18766485.238","65.5","","","","","","","","","","","65.5","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS817T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8700","","1/27/2019","","","",""
"AUB","BUY-IN","Enquiry","","","","","","","","","7970161679","818","242","","290.0","242.0","","","","0","1","","","209","","A","","","","","","","","","","","","","AHLI UNITED BANK (B.S.C)","BH0005508765","","A","199","1586062174.121","199","","","","","","","","","","","199","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","PREMIER_MKT","True","","IS818T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8300","","1/27/2019","","","",""
"ITHMR","BUY-IN","Enquiry","","","","","","","","","3030755027","820","36.3","","43.5","36.3","","","","0","1","","","33.9","","A","","","","","","","","","","","","","ITHMAAR HOLDING B.S.C.","BH000A0J2499","","A","33.9","102742595.415","33.9","","","","","","","","","","","33.9","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS820T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8300","","1/27/2019","","","",""
"WARBABANK","BUY-IN","Enquiry","","","","","","","","","1000000000","821","276","","331.0","276.0","","","","0","1","","","236","","A","","","","","","","","","","","","","WARBA BANK","KW0EQB010944","","A","236","236000000.000","236","","","","","","","","","","","236","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","PREMIER_MKT","True","","IS821T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","8300","","1/27/2019","","","",""
"VIVA","BUY-IN","Enquiry","","","","","","","","","499366852","822","1166","","1399.0","1166.0","","","","0","1","","","950","","A","","","","","","","","","","","","","KUWAIT TELECOMMUNICATIONS CO.","KW0EQB010084","","A","950","474398509.400","950","","","","","","","","","","","950","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","MAIN_MKT","True","","IS822T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","6000","","1/27/2019","","","",""
"MEZZAN","BUY-IN","Enquiry","","","","","","","","","311275000","823","899","","1078.0","899.0","","","","0","1","","","779","","A","","","","","","","","","","","","","MEZZAN HOLDING CO","KW0EQB010837","","A","779","242483225.000","779","","","","","","","","","","","779","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","PREMIER_MKT","True","","IS823T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","3000","","1/27/2019","","","",""
"INTEGRATED","BUY-IN","Enquiry","","","","","","","","","220000000","824","1.5","","1.8","1.5","","","","0","1","","","","","A","","","","","","","","","","","","","INTEGRATED HOLDING COMPANY KCSC","KW0EQ0608889","","A","","","100.0","","","","","","","","","","","","","","","1.000000000","","","Buy-In","","","","","","","","","KWD","","","PREMIER_MKT","True","","IS824T1","","","","None","","","1","","","","","","","","","","","","","1","1/24/2019 10:00:00 AM","","2000","","1/27/2019","","","",""
"BKP","INDX","Closing","6561.11","","","","2216.600","","2500","","0","01","6550.73","10.38","","","2216.600","2500","2","0","1","6561.11","6550.73","6550.73","1/23/2019","A","6550.73","","6561.11","0.16","","7959.14","4799.63","","","","","10.38","Premier Market Index  (PR)","KW0IN0000010","","A","6550.73","","6550.73","10.38","","0.16","","","","","","","6223.19","","9/19/2018","4/17/2018","","3599442105.502546800","","","Indices","","","","","","","","","KWD","","","WINDX","False","","0T1","","","","None","","","1","","","","","","","","","","","","","1","","","","","1/29/2019","","","",""
"BKM","INDX","Closing","5131.16","","","","1154.400","","3900","","0","02","5142.81","-11.65","","","1154.400","3900","2","0","1","5131.16","5131.16","5142.81","1/23/2019","A","5131.16","","5131.16","-0.23","","5211.92","4826.22","","","","","0.00","Main Market Index (PR)","KW0IN0000028","","A","5142.81","","5142.81","-11.65","","-0.23","","","","","","","4885.66","","1/16/2019","4/3/2018","","2088111623.985820300","","","Indices","","","","","","","","","KWD","","","WINDX","False","","0T1","","","","None","","","1","","","","","","","","","","","","","1","","","","","1/29/2019","","","",""
"BKA","INDX","Closing","6036.11","","","","3371.000","","6400","","0","03","6033.82","2.29","","","3371.000","6400","4","0","1","6036.11","6029.55","6033.82","1/23/2019","A","6033.82","","6036.11","0.04","","6936.46","4820.14","","","","","0.00","All-Share Index (PR)","KW0IN0000036","","A","6033.82","","6033.82","2.29","","0.04","","","","","","","","","9/19/2018","4/17/2018","","5687563489.680922500","","","Indices","","","","","","","","","KWD","","","WINDX","False","","0T1","","","","None","","","1","","","","","","","","","","","","","1","","","","","1/29/2019","","","",""
"BKPT","INDX","Closing","6598.06","","","","2216.600","","2500","","0","04","6587.62","10.44","","","2216.600","2500","2","0","1","6598.06","6587.62","6587.62","1/23/2019","A","6587.62","","6598.06","0.16","","8003.97","4826.67","","","","","10.44","Premier Market Index (TR)","KW0IN0000044","","A","6587.62","","6587.62","10.44","","0.16","","","","","","","","","9/19/2018","4/17/2018","","3599442105.502546800","","","Indices","","","","","","","","","KWD","","","WINDX-TR","False","","0T1","","","","None","","","1","","","","","","","","","","","","","1","","","","","1/29/2019","","","",""
"BKMT","INDX","Closing","5137.33","","","","1154.400","","3900","","0","05","5148.99","-11.66","","","1154.400","3900","2","0","1","5137.33","5137.33","5148.99","1/23/2019","A","5137.33","","5137.33","-0.23","","5218.19","4832.06","","","","","0.00","Main Market Index (TR)","KW0IN0000051","","A","5148.99","","5148.99","-11.66","","-0.23","","","","","","","","","1/16/2019","4/3/2018","","2088111623.985820300","","","Indices","","","","","","","","","KWD","","","WINDX-TR","False","","0T1","","","","None","","","1","","","","","","","","","","","","","1","","","","","1/29/2019","","","",""
"BKAT","INDX","Closing","6060.22","","","","3371.000","","6400","","0","06","6057.92","2.30","","","3371.000","6400","4","0","1","6060.22","6053.63","6057.92","1/23/2019","A","6057.92","","6060.22","0.04","","6964.12","4839.41","","","","","0.00","All-Share Index  (TR)","KW0IN0000069","","A","6057.92","","6057.92","2.30","","0.04","","","","","","","","","9/19/2018","4/17/2018","","5687563489.680922500","","","Indices","","","","","","","","","KWD","","","WINDX-TR","False","","0T1","","","","None","","","1","","","","","","","","","","","","","1","","","","","1/29/2019","","","",""
